"rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","task","item_number","item_type","segment","clause_type","number","stimulus","question","correct_answer","part_answer","correct"
"392"," ","html-keyboard-response","308","2.0.0","1422981","34","item","8","exp_item","s4","sr","sp","<p class=""trial-stimulus"">_______ | ____ | ____ | the dogs | ______</p>","","","",""
"576"," ","html-keyboard-response","309","2.0.0","1423558","34","item","8","exp_item","s5","sr","sp","<p class=""trial-stimulus"">_______ | ____ | ____ | ________ | smiles</p>","<div class='container trial-question'>
      <h2 class='trial-question-header'>Who smiles?</h2>
      <div>
        <div class='container'>
          <h2 class='trial-question-answer'>The cat</h2>
          <h2 class='trial-question-key'>F</h2>
        </div>
        <div class='container'>
          <h2 class='trial-question-answer'>The dogs</h2>
          <h2 class='trial-question-key'>J</h2>
        </div>
      </div>
    </div>","","",""
"4519","j","html-keyboard-response","310","2.0.0","1428589","34","question","8","exp_item","","sr","sp","<div class='container trial-question'>
      <h2 class='trial-question-header'>Who smiles?</h2>
      <div>
        <div class='container'>
          <h2 class='trial-question-answer'>The cat</h2>
          <h2 class='trial-question-key'>F</h2>
        </div>
        <div class='container'>
          <h2 class='trial-question-answer'>The dogs</h2>
          <h2 class='trial-question-key'>J</h2>
        </div>
      </div>
    </div>","","f","j","0"
"439"," ","html-keyboard-response","311","2.0.0","1429540","34","item","1","exp_item","s0","sr","sp","<p class=""trial-stimulus"">_________ | ____ | ______ | __________ | _____</p>","","","",""
"440"," ","html-keyboard-response","312","2.0.0","1429981","34","item","1","exp_item","s1","sr","sp","<p class=""trial-stimulus"">The horse | ____ | ______ | __________ | _____</p>","","","",""
"655"," ","html-keyboard-response","313","2.0.0","1430636","34","item","1","exp_item","s2","sr","sp","<p class=""trial-stimulus"">_________ | that | ______ | __________ | _____</p>","","","",""
"400"," ","html-keyboard-response","314","2.0.0","1431036","34","item","1","exp_item","s3","sr","sp","<p class=""trial-stimulus"">_________ | ____ | chases | __________ | _____</p>","","","",""
"760"," ","html-keyboard-response","315","2.0.0","1431796","34","item","1","exp_item","s4","sr","sp","<p class=""trial-stimulus"">_________ | ____ | ______ | the zebras | _____</p>","","","",""
"505"," ","html-keyboard-response","316","2.0.0","1432302","34","item","1","exp_item","s5","sr","sp","<p class=""trial-stimulus"">_________ | ____ | ______ | __________ | falls</p>","false","","",""
"5007"," ","html-keyboard-response","318","2.0.0","1437813","34","item","4","exp_item","s0","or","ss","<p class=""trial-stimulus"">_________ | ____ | _________ | _______ | ____</p>","","","",""
"511"," ","html-keyboard-response","319","2.0.0","1438324","34","item","4","exp_item","s1","or","ss","<p class=""trial-stimulus"">The zebra | ____ | _________ | _______ | ____</p>","","","",""
"384"," ","html-keyboard-response","320","2.0.0","1438708","34","item","4","exp_item","s2","or","ss","<p class=""trial-stimulus"">_________ | that | _________ | _______ | ____</p>","","","",""
"872"," ","html-keyboard-response","321","2.0.0","1439580","34","item","4","exp_item","s3","or","ss","<p class=""trial-stimulus"">_________ | ____ | the horse | _______ | ____</p>","","","",""
"728"," ","html-keyboard-response","322","2.0.0","1440308","34","item","4","exp_item","s4","or","ss","<p class=""trial-stimulus"">_________ | ____ | _________ | follows | ____</p>","","","",""
"1000"," ","html-keyboard-response","323","2.0.0","1441308","34","item","4","exp_item","s5","or","ss","<p class=""trial-stimulus"">_________ | ____ | _________ | _______ | runs</p>","false","","",""
"984"," ","html-keyboard-response","325","2.0.0","1442805","34","item","8","exp_item","s0","or","ps","<p class=""trial-stimulus"">________ | ____ | _______ | ____ | _____</p>","","","",""
"384"," ","html-keyboard-response","326","2.0.0","1443189","34","item","8","exp_item","s1","or","ps","<p class=""trial-stimulus"">The cats | ____ | _______ | ____ | _____</p>","","","",""
"407"," ","html-keyboard-response","327","2.0.0","1443596","34","item","8","exp_item","s2","or","ps","<p class=""trial-stimulus"">________ | that | _______ | ____ | _____</p>","","","",""
"465"," ","html-keyboard-response","328","2.0.0","1444063","34","item","8","exp_item","s3","or","ps","<p class=""trial-stimulus"">________ | ____ | the dog | ____ | _____</p>","","","",""
"581"," ","html-keyboard-response","329","2.0.0","1444645","34","item","8","exp_item","s4","or","ps","<p class=""trial-stimulus"">________ | ____ | _______ | hugs | _____</p>","","","",""
"2271"," ","html-keyboard-response","330","2.0.0","1446916","34","item","8","exp_item","s5","or","ps","<p class=""trial-stimulus"">________ | ____ | _______ | ____ | smile</p>","<div class='container trial-question'>
      <h2 class='trial-question-header'>Who smiles?</h2>
      <div>
        <div class='container'>
          <h2 class='trial-question-answer'>The dog</h2>
          <h2 class='trial-question-key'>F</h2>
        </div>
        <div class='container'>
          <h2 class='trial-question-answer'>The cats</h2>
          <h2 class='trial-question-key'>J</h2>
        </div>
      </div>
    </div>","","",""
"17761","f","html-keyboard-response","331","2.0.0","1465181","34","question","8","exp_item","","or","ps","<div class='container trial-question'>
      <h2 class='trial-question-header'>Who smiles?</h2>
      <div>
        <div class='container'>
          <h2 class='trial-question-answer'>The dog</h2>
          <h2 class='trial-question-key'>F</h2>
        </div>
        <div class='container'>
          <h2 class='trial-question-answer'>The cats</h2>
          <h2 class='trial-question-key'>J</h2>
        </div>
      </div>
    </div>","","j","f","0"
"838"," ","html-keyboard-response","332","2.0.0","1466525","34","item","8","fill_item","s0","sr","ss","<p class=""trial-stimulus"">__________ | ___ | _______ | __________ | _____</p>","","","",""
"863"," ","html-keyboard-response","333","2.0.0","1467388","34","item","8","fill_item","s1","sr","ss","<p class=""trial-stimulus"">The singer | ___ | _______ | __________ | _____</p>","","","",""
"3272"," ","html-keyboard-response","334","2.0.0","1470660","34","item","8","fill_item","s2","sr","ss","<p class=""trial-stimulus"">__________ | who | _______ | __________ | _____</p>","","","",""
"1152"," ","html-keyboard-response","335","2.0.0","1471813","34","item","8","fill_item","s3","sr","ss","<p class=""trial-stimulus"">__________ | ___ | smashes | __________ | _____</p>","","","",""
"4495"," ","html-keyboard-response","336","2.0.0","1476308","34","item","8","fill_item","s4","sr","ss","<p class=""trial-stimulus"">__________ | ___ | _______ | the guitar | _____</p>","","","",""
"680"," ","html-keyboard-response","337","2.0.0","1476988","34","item","8","fill_item","s5","sr","ss","<p class=""trial-stimulus"">__________ | ___ | _______ | __________ | cries</p>","false","","",""
"878"," ","html-keyboard-response","339","2.0.0","1478380","34","item","10","fill_item","s0","sr","ss","<p class=""trial-stimulus"">__________ | ___ | ______ | __________ | _______</p>","","","",""
"576"," ","html-keyboard-response","340","2.0.0","1478957","34","item","10","fill_item","s1","sr","ss","<p class=""trial-stimulus"">The singer | ___ | ______ | __________ | _______</p>","","","",""
"375"," ","html-keyboard-response","341","2.0.0","1479333","34","item","10","fill_item","s2","sr","ss","<p class=""trial-stimulus"">__________ | who | ______ | __________ | _______</p>","","","",""
"463"," ","html-keyboard-response","342","2.0.0","1479796","34","item","10","fill_item","s3","sr","ss","<p class=""trial-stimulus"">__________ | ___ | stores | __________ | _______</p>","","","",""
"481"," ","html-keyboard-response","343","2.0.0","1480279","34","item","10","fill_item","s4","sr","ss","<p class=""trial-stimulus"">__________ | ___ | ______ | the guitar | _______</p>","","","",""
"645"," ","html-keyboard-response","344","2.0.0","1480924","34","item","10","fill_item","s5","sr","ss","<p class=""trial-stimulus"">__________ | ___ | ______ | __________ | murmurs</p>","false","","",""
