"task","rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","age","gender","lang_ca","lang_sp","lang_en","stimulus","item_type","segment","clause_type","number","correct_answer","answer"
"item","772"," ","html-keyboard-response","328","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | ____ | the cat | ___</p>","exp_item","s4","sr","ps","",""
"item","593"," ","html-keyboard-response","329","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | ____ | _______ | cry</p>","exp_item","s5","sr","ps","",""
"question","565","1","html-button-response","330","2.0.0","5722","h1n","21","male","true","","true","<h2>Does the cat that pushes the dogs cry?</h2>","","","sr","ps","false","false"
"fixation","null","null","html-keyboard-response","331","2.0.0","5722","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","661"," ","html-keyboard-response","332","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | ______ | __________ | ___</p>","exp_item","s0","sr","pp","",""
"item","741"," ","html-keyboard-response","333","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">The zebras | ____ | ______ | __________ | ___</p>","exp_item","s1","sr","pp","",""
"item","756"," ","html-keyboard-response","334","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">__________ | that | ______ | __________ | ___</p>","exp_item","s2","sr","pp","",""
"item","638"," ","html-keyboard-response","335","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | follow | __________ | ___</p>","exp_item","s3","sr","pp","",""
"item","1235"," ","html-keyboard-response","336","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | ______ | the horses | ___</p>","exp_item","s4","sr","pp","",""
"item","622"," ","html-keyboard-response","337","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ____ | ______ | __________ | run</p>","exp_item","s5","sr","pp","",""
"question","769","1","html-button-response","338","2.0.0","5722","h1n","21","male","true","","true","<h2>Do the zebras that follow the horses run?</h2>","","","sr","pp","true","false"
"fixation","null","null","html-keyboard-response","339","2.0.0","5722","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","423"," ","html-keyboard-response","340","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | _______ | ____ | _____</p>","exp_item","s0","or","ps","",""
"item","537"," ","html-keyboard-response","341","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">The cats | ____ | _______ | ____ | _____</p>","exp_item","s1","or","ps","",""
"item","750"," ","html-keyboard-response","342","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">________ | that | _______ | ____ | _____</p>","exp_item","s2","or","ps","",""
"item","759"," ","html-keyboard-response","343","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | the dog | ____ | _____</p>","exp_item","s3","or","ps","",""
"item","548"," ","html-keyboard-response","344","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | _______ | hugs | _____</p>","exp_item","s4","or","ps","",""
"item","449"," ","html-keyboard-response","345","2.0.0","5722","h1n","21","male","true","","true","<p class=""stimulus"">________ | ____ | _______ | ____ | smile</p>","exp_item","s5","or","ps","",""
"question","645","1","html-button-response","346","2.0.0","5722","h1n","21","male","true","","true","<h2>Do the cats that the dog hugs smile?</h2>","","","or","ps","true","false"
"fixation","null","null","html-keyboard-response","347","2.0.0","5722","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","597"," ","html-keyboard-response","348","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ___ | ______ | __________ | _______</p>","fill_item","s0","sr","ss","",""
"item","636"," ","html-keyboard-response","349","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">The singer | ___ | ______ | __________ | _______</p>","fill_item","s1","sr","ss","",""
"item","584"," ","html-keyboard-response","350","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">__________ | who | ______ | __________ | _______</p>","fill_item","s2","sr","ss","",""
"item","560"," ","html-keyboard-response","351","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ___ | stores |___________ | _______</p>","fill_item","s3","sr","ss","",""
"item","577"," ","html-keyboard-response","352","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ___ | ______ | the guitar | _______</p>","fill_item","s4","sr","ss","",""
"item","617"," ","html-keyboard-response","353","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">__________ | ___ | ______ | __________ | murmurs</p>","fill_item","s5","sr","ss","",""
"question","471","0","html-button-response","354","2.0.0","5723","h1n","21","male","true","","true","<h2>Does the singer who stores the guitar cry?</h2>","","","sr","ss","false","true"
"fixation","null","null","html-keyboard-response","355","2.0.0","5723","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","558"," ","html-keyboard-response","356","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">________ | ___ | _______ | _______ | _____</p>","fill_item","s0","sr","ss","",""
"item","791"," ","html-keyboard-response","357","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">The chef | ___ | _______ | _______ | _____</p>","fill_item","s1","sr","ss","",""
"item","487"," ","html-keyboard-response","358","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">________ | who | _______ | _______ | _____</p>","fill_item","s2","sr","ss","",""
"item","480"," ","html-keyboard-response","359","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">________ | ___ | carries |________ | _____</p>","fill_item","s3","sr","ss","",""
"item","961"," ","html-keyboard-response","360","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">________ | ___ | _______ | the box | _____</p>","fill_item","s4","sr","ss","",""
"item","563"," ","html-keyboard-response","361","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">________ | ___ | _______ | _______ | falls</p>","fill_item","s5","sr","ss","",""
"question","628","1","html-button-response","362","2.0.0","5723","h1n","21","male","true","","true","<h2>Does the chef who carries the box fall?</h2>","","","sr","ss","true","false"
"fixation","null","null","html-keyboard-response","363","2.0.0","5723","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","473"," ","html-keyboard-response","364","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">_______ | ____ | ______ | _______ | _____</p>","exp_item","s0","sr","ss","",""
"item","511"," ","html-keyboard-response","365","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">The dog | ____ | ______ | _______ | _____</p>","exp_item","s1","sr","ss","",""
"item","468"," ","html-keyboard-response","366","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">_______ | that | ______ | _______ | _____</p>","exp_item","s2","sr","ss","",""
"item","555"," ","html-keyboard-response","367","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">_______ | ____ | pushes | _______ | _____</p>","exp_item","s3","sr","ss","",""
"item","583"," ","html-keyboard-response","368","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">_______ | ____ | ______ | the cat | _____</p>","exp_item","s4","sr","ss","",""
"item","649"," ","html-keyboard-response","369","2.0.0","5723","h1n","21","male","true","","true","<p class=""stimulus"">_______ | ____ | ______ | _______ | cries</p>","exp_item","s5","sr","ss","",""
"question","815","0","html-button-response","370","2.0.0","5724","h1n","21","male","true","","true","<h2>Does the cat that pushes the dog cry?</h2>","","","sr","ss","false","true"
"fixation","null","null","html-keyboard-response","371","2.0.0","5724","h1n","21","male","true","","true","<p class=""fixation"">+</p>","","","","","",""
"item","625"," ","html-keyboard-response","372","2.0.0","5724","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | ______ | _________ | _____</p>","exp_item","s0","sr","ss","",""
"item","739"," ","html-keyboard-response","373","2.0.0","5724","h1n","21","male","true","","true","<p class=""stimulus"">The horse | ____ | ______ | _________ | _____</p>","exp_item","s1","sr","ss","",""
"item","895"," ","html-keyboard-response","374","2.0.0","5724","h1n","21","male","true","","true","<p class=""stimulus"">_________ | that | ______ | _________ | _____</p>","exp_item","s2","sr","ss","",""
"item","583"," ","html-keyboard-response","375","2.0.0","5724","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | chases | _________ | _____</p>","exp_item","s3","sr","ss","",""
"item","780"," ","html-keyboard-response","376","2.0.0","5724","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | ______ | the zebra | _____</p>","exp_item","s4","sr","ss","",""
"item","697"," ","html-keyboard-response","377","2.0.0","5724","h1n","21","male","true","","true","<p class=""stimulus"">_________ | ____ | ______ | _________ | falls</p>","exp_item","s5","sr","ss","",""
"question","740","0","html-button-response","378","2.0.0","5724","h1n","21","male","true","","true","<h2>Does the horse that chases the zebra fall?</h2>","","","sr","ss","true","true"
